datetime,sentiment,numNews
2021-05-15,0.5203500000000001,4
2021-05-16,0.13772,5
2021-05-17,-0.066865,30
2021-05-18,0.1271653846153846,13
2021-05-19,-0.13522499999999998,20
2021-05-20,-0.01624615384615383,13
2021-05-21,0.12529,10
2021-05-22,-0.023280000000000006,5
